NameRegion,Name,Region,Description,URL,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
Sprouts2,Sprouts,2,"Usually refers specifically to Alfalfa sprouts. Ayurvedic texts prescribe the use of Alfalfa seeds and sprouts for improving blood cell production, and its leaves and stems as a good source of protein and minerals. ",,1,1,1,1,1,1,1,1,1,1,1,1
Sprouts3,Sprouts,3,"Usually refers specifically to Alfalfa sprouts. Ayurvedic texts prescribe the use of Alfalfa seeds and sprouts for improving blood cell production, and its leaves and stems as a good source of protein and minerals. ",,1,1,1,1,1,1,1,1,1,1,1,1
Sprouts4,Sprouts,4,"Usually refers specifically to Alfalfa sprouts. Ayurvedic texts prescribe the use of Alfalfa seeds and sprouts for improving blood cell production, and its leaves and stems as a good source of protein and minerals. ",,1,1,1,1,1,1,1,1,1,1,1,1
Sprouts5,Sprouts,5,"Usually refers specifically to Alfalfa sprouts. Ayurvedic texts prescribe the use of Alfalfa seeds and sprouts for improving blood cell production, and its leaves and stems as a good source of protein and minerals. ",,1,1,1,1,1,1,1,1,1,1,1,1
Strawberries1,Strawberries,1,"The first garden Strawberry was bred in Brittany, France in the 1750s. Charles V has 1200 Strawberry plants in his royal garden. Strawberries and Cream was created by Thomas Wolsey for the court of Henry VIII. ",,0,1,1,1,1,1,1,1,1,1,0,0
Strawberries2,Strawberries,2,"The first garden Strawberry was bred in Brittany, France in the 1750s. Charles V has 1200 Strawberry plants in his royal garden. Strawberries and Cream was created by Thomas Wolsey for the court of Henry VIII. ",,0,1,1,1,1,0,0,0,0,0,0,0
Strawberries3,Strawberries,3,"The first garden Strawberry was bred in Brittany, France in the 1750s. Charles V has 1200 Strawberry plants in his royal garden. Strawberries and Cream was created by Thomas Wolsey for the court of Henry VIII. ",,0,0,0,0,0,1,1,0,0,0,0,0
Strawberries4,Strawberries,4,"The first garden Strawberry was bred in Brittany, France in the 1750s. Charles V has 1200 Strawberry plants in his royal garden. Strawberries and Cream was created by Thomas Wolsey for the court of Henry VIII. ",,0,0,0,0,1,1,1,0,0,0,0,0
Strawberries5,Strawberries,5,"The first garden Strawberry was bred in Brittany, France in the 1750s. Charles V has 1200 Strawberry plants in his royal garden. Strawberries and Cream was created by Thomas Wolsey for the court of Henry VIII. ",,0,0,0,0,0,1,1,1,1,0,0,0
Summer_Squash1,Summer Squash,1,"Summer Squash are squashes that are harvested when immature, while the rind is still tender and edible. Clark, of Lewis and Clark, recalls in his journals that the Arikara tribe cultivated great amounts of Summer Squash. ",,0,0,0,1,1,1,1,1,1,1,1,0
Summer_Squash2,Summer Squash,2,"Summer Squash are squashes that are harvested when immature, while the rind is still tender and edible. Clark, of Lewis and Clark, recalls in his journals that the Arikara tribe cultivated great amounts of Summer Squash. ",,0,0,0,0,1,1,1,1,1,1,1,0
Summer_Squash3,Summer Squash,3,"Summer Squash are squashes that are harvested when immature, while the rind is still tender and edible. Clark, of Lewis and Clark, recalls in his journals that the Arikara tribe cultivated great amounts of Summer Squash. ",,0,0,0,0,0,1,1,1,1,1,0,0
Summer_Squash4,Summer Squash,4,"Summer Squash are squashes that are harvested when immature, while the rind is still tender and edible. Clark, of Lewis and Clark, recalls in his journals that the Arikara tribe cultivated great amounts of Summer Squash. ",,0,0,0,0,1,1,1,1,1,1,0,0
Summer_Squash5,Summer Squash,5,"Summer Squash are squashes that are harvested when immature, while the rind is still tender and edible. Clark, of Lewis and Clark, recalls in his journals that the Arikara tribe cultivated great amounts of Summer Squash. ",,0,0,0,0,0,1,1,1,1,1,0,0
Sunchokes1,Sunchokes,1,"Sunchokes are also called Jerusalem Artichokes, although they have no relationship to either Jerusalem or Artichokes. The Sunchoke is part of the Sunflower family. Samuel de Champlain noted that the native people of Nauset Harbor had cultivated a plant with roots that tasted like artichoke, and brought the plant back with him to France. ",,1,1,1,1,0,0,0,0,1,1,1,1
Sunchokes2,Sunchokes,2,"Sunchokes are also called Jerusalem Artichokes, although they have no relationship to either Jerusalem or Artichokes. The Sunchoke is part of the Sunflower family. Samuel de Champlain noted that the native people of Nauset Harbor had cultivated a plant with roots that tasted like artichoke, and brought the plant back with him to France. ",,0,1,1,0,1,1,0,0,0,0,0,0
Sunchokes3,Sunchokes,3,"Sunchokes are also called Jerusalem Artichokes, although they have no relationship to either Jerusalem or Artichokes. The Sunchoke is part of the Sunflower family. Samuel de Champlain noted that the native people of Nauset Harbor had cultivated a plant with roots that tasted like artichoke, and brought the plant back with him to France. ",,1,0,0,0,0,0,1,1,0,0,0,0
Sunchokes4,Sunchokes,4,"Sunchokes are also called Jerusalem Artichokes, although they have no relationship to either Jerusalem or Artichokes. The Sunchoke is part of the Sunflower family. Samuel de Champlain noted that the native people of Nauset Harbor had cultivated a plant with roots that tasted like artichoke, and brought the plant back with him to France. ",,0,0,0,0,0,0,1,0,0,0,0,0
Sunchokes5,Sunchokes,5,"Sunchokes are also called Jerusalem Artichokes, although they have no relationship to either Jerusalem or Artichokes. The Sunchoke is part of the Sunflower family. Samuel de Champlain noted that the native people of Nauset Harbor had cultivated a plant with roots that tasted like artichoke, and brought the plant back with him to France. ",,1,1,1,1,1,0,0,0,0,1,1,1
Sweet_Potatoes1,Sweet Potatoes,1,Ceramics modeled after sweet potatoes or camotes are often found in Moche culture. Sweet potatoes form the main source of sustenance among the Urapmin people of Papua New Guinea. ,,0,0,0,0,0,0,1,1,1,1,1,1
Sweet_Potatoes2,Sweet Potatoes,2,Ceramics modeled after sweet potatoes or camotes are often found in Moche culture. Sweet potatoes form the main source of sustenance among the Urapmin people of Papua New Guinea. ,,0,0,0,0,0,0,0,1,1,1,1,0
Sweet_Potatoes3,Sweet Potatoes,3,Ceramics modeled after sweet potatoes or camotes are often found in Moche culture. Sweet potatoes form the main source of sustenance among the Urapmin people of Papua New Guinea. ,,0,0,0,0,0,0,0,1,1,0,0,0
Sweet_Potatoes4,Sweet Potatoes,4,Ceramics modeled after sweet potatoes or camotes are often found in Moche culture. Sweet potatoes form the main source of sustenance among the Urapmin people of Papua New Guinea. ,,0,0,0,0,0,0,0,1,1,0,0,0
Sweet_Potatoes5,Sweet Potatoes,5,Ceramics modeled after sweet potatoes or camotes are often found in Moche culture. Sweet potatoes form the main source of sustenance among the Urapmin people of Papua New Guinea. ,,0,0,0,0,0,0,0,0,1,1,1,0
Tangerines1,Tangerines,1,"The name Tangerine was first used for fruit coming from Tangier, Morocco.  Tangerines are notably sweeter and less sour than a common orange. ",,1,1,1,1,0,0,0,0,0,0,1,1
Tangerines2,Tangerines,2,"The name Tangerine was first used for fruit coming from Tangier, Morocco.  Tangerines are notably sweeter and less sour than a common orange. ",,1,1,0,0,0,0,0,0,0,0,1,1
Tangerines3,Tangerines,3,"The name Tangerine was first used for fruit coming from Tangier, Morocco.  Tangerines are notably sweeter and less sour than a common orange. ",,0,0,0,0,0,0,0,0,0,0,0,0
Tangerines4,Tangerines,4,"The name Tangerine was first used for fruit coming from Tangier, Morocco.  Tangerines are notably sweeter and less sour than a common orange. ",,0,0,0,0,0,0,0,0,0,0,0,0
Tangerines5,Tangerines,5,"The name Tangerine was first used for fruit coming from Tangier, Morocco.  Tangerines are notably sweeter and less sour than a common orange. ",,0,0,0,0,0,0,0,0,0,0,0,0
Taro1,Taro,1,"Taro is a root vegetable that is a staple of African, Oceanic, and South Asian cultures. Evidence of Taro have been recovered from the Niah Caves of Borneo the Ille Cave of Palawan, the Kuk Swamp, and Kilu Cave of the Solomon Islands, indicating that Taro is one of man's oldest cultivated crops. ",,0,0,0,0,0,0,0,0,0,0,0,0
Taro2,Taro,2,"Taro is a root vegetable that is a staple of African, Oceanic, and South Asian cultures. Evidence of Taro have been recovered from the Niah Caves of Borneo the Ille Cave of Palawan, the Kuk Swamp, and Kilu Cave of the Solomon Islands, indicating that Taro is one of man's oldest cultivated crops. ",,0,0,0,0,0,0,0,0,0,0,0,0
Taro3,Taro,3,"Taro is a root vegetable that is a staple of African, Oceanic, and South Asian cultures. Evidence of Taro have been recovered from the Niah Caves of Borneo the Ille Cave of Palawan, the Kuk Swamp, and Kilu Cave of the Solomon Islands, indicating that Taro is one of man's oldest cultivated crops. ",,0,0,0,0,0,0,0,0,0,0,0,0
Taro4,Taro,4,"Taro is a root vegetable that is a staple of African, Oceanic, and South Asian cultures. Evidence of Taro have been recovered from the Niah Caves of Borneo the Ille Cave of Palawan, the Kuk Swamp, and Kilu Cave of the Solomon Islands, indicating that Taro is one of man's oldest cultivated crops. ",,0,0,0,0,0,0,0,0,0,0,0,0
Taro5,Taro,5,"Taro is a root vegetable that is a staple of African, Oceanic, and South Asian cultures. Evidence of Taro have been recovered from the Niah Caves of Borneo the Ille Cave of Palawan, the Kuk Swamp, and Kilu Cave of the Solomon Islands, indicating that Taro is one of man's oldest cultivated crops. ",,0,0,0,0,0,0,0,0,0,0,0,0
Tarragon1,Tarragon,1,"A member of the Sunflower family. One of the four Fines Herbes, and the main flavoring components of Bearnaise sauce. To quote James Andrew Beard, ""I believe that if ever I had to practice cannibalism, I might manage if there were enough tarragon around."" ",,1,1,1,1,1,1,1,1,1,1,1,1
Tarragon2,Tarragon,2,"A member of the Sunflower family. One of the four Fines Herbes, and the main flavoring components of Bearnaise sauce. To quote James Andrew Beard, ""I believe that if ever I had to practice cannibalism, I might manage if there were enough tarragon around."" ",,1,1,1,1,1,0,0,0,0,1,1,1
Tarragon3,Tarragon,3,"A member of the Sunflower family. One of the four Fines Herbes, and the main flavoring components of Bearnaise sauce. To quote James Andrew Beard, ""I believe that if ever I had to practice cannibalism, I might manage if there were enough tarragon around."" ",,0,0,0,0,0,0,1,1,1,1,0,0
Tarragon4,Tarragon,4,"A member of the Sunflower family. One of the four Fines Herbes, and the main flavoring components of Bearnaise sauce. To quote James Andrew Beard, ""I believe that if ever I had to practice cannibalism, I might manage if there were enough tarragon around."" ",,0,0,0,1,1,1,0,0,0,0,0,0
Tarragon5,Tarragon,5,"A member of the Sunflower family. One of the four Fines Herbes, and the main flavoring components of Bearnaise sauce. To quote James Andrew Beard, ""I believe that if ever I had to practice cannibalism, I might manage if there were enough tarragon around."" ",,0,0,0,0,0,1,1,1,1,0,0,0
Thyme1,Thyme,1,"Ancient Egyptians used thyme for embalming. Ancient Greeks burnt thyme, believing it was a source of courage. During the Middle Ages, Europeans placed thyme beneath their pillows, to aid sleep and ward off nightmares. ",,1,1,1,1,1,1,1,1,1,1,1,1
Thyme2,Thyme,2,"Ancient Egyptians used thyme for embalming. Ancient Greeks burnt thyme, believing it was a source of courage. During the Middle Ages, Europeans placed thyme beneath their pillows, to aid sleep and ward off nightmares. ",,1,1,1,1,1,1,1,1,1,1,1,1
Thyme3,Thyme,3,"Ancient Egyptians used thyme for embalming. Ancient Greeks burnt thyme, believing it was a source of courage. During the Middle Ages, Europeans placed thyme beneath their pillows, to aid sleep and ward off nightmares. ",,0,0,0,0,0,0,1,1,1,1,0,0
Thyme4,Thyme,4,"Ancient Egyptians used thyme for embalming. Ancient Greeks burnt thyme, believing it was a source of courage. During the Middle Ages, Europeans placed thyme beneath their pillows, to aid sleep and ward off nightmares. ",,0,0,0,1,1,1,1,1,1,1,1,0
Thyme5,Thyme,5,"Ancient Egyptians used thyme for embalming. Ancient Greeks burnt thyme, believing it was a source of courage. During the Middle Ages, Europeans placed thyme beneath their pillows, to aid sleep and ward off nightmares. ",,0,0,0,0,0,1,1,1,1,1,0,0
Tomatillos1,Tomatillos,1,"Tomatillos are a key ingredient in fresh and cooked Mexican and Central-American green sauces. Tomatillo plants are highly self-incompatible, and two or more plants are needed for proper pollination. As such, isolated tomatillo plants will rarely set fruit. ",,0,0,0,0,0,1,1,1,1,1,1,0
Tomatillos2,Tomatillos,2,"Tomatillos are a key ingredient in fresh and cooked Mexican and Central-American green sauces. Tomatillo plants are highly self-incompatible, and two or more plants are needed for proper pollination. As such, isolated tomatillo plants will rarely set fruit. ",,0,0,0,0,0,1,1,1,1,1,1,0
Tomatillos3,Tomatillos,3,"Tomatillos are a key ingredient in fresh and cooked Mexican and Central-American green sauces. Tomatillo plants are highly self-incompatible, and two or more plants are needed for proper pollination. As such, isolated tomatillo plants will rarely set fruit. ",,0,0,0,0,0,0,1,1,1,1,0,0
Tomatillos4,Tomatillos,4,"Tomatillos are a key ingredient in fresh and cooked Mexican and Central-American green sauces. Tomatillo plants are highly self-incompatible, and two or more plants are needed for proper pollination. As such, isolated tomatillo plants will rarely set fruit. ",,0,0,0,0,1,1,1,1,1,0,0,0
Tomatillos5,Tomatillos,5,"Tomatillos are a key ingredient in fresh and cooked Mexican and Central-American green sauces. Tomatillo plants are highly self-incompatible, and two or more plants are needed for proper pollination. As such, isolated tomatillo plants will rarely set fruit. ",,0,0,0,0,0,0,1,1,1,1,1,0
Tomatoes1,Tomatoes,1,"The Aztecs are believed to have first cultivated the Tomato. Along with pineapples, Tomatoes are one of the primary ingredients in pizza. Over 254,000 lbs of Tomatoes are thrown as part of the Tomatina Festival. The Tomato is both the state fruit and the state vegetable of Arkansas. ",,0,0,0,0,1,1,1,1,1,1,1,1
Tomatoes2,Tomatoes,2,"The Aztecs are believed to have first cultivated the Tomato. Along with pineapples, Tomatoes are one of the primary ingredients in pizza. Over 254,000 lbs of Tomatoes are thrown as part of the Tomatina Festival. The Tomato is both the state fruit and the state vegetable of Arkansas. ",,0,0,0,0,0,1,1,1,1,1,1,0
Tomatoes3,Tomatoes,3,"The Aztecs are believed to have first cultivated the Tomato. Along with pineapples, Tomatoes are one of the primary ingredients in pizza. Over 254,000 lbs of Tomatoes are thrown as part of the Tomatina Festival. The Tomato is both the state fruit and the state vegetable of Arkansas. ",,0,0,0,0,0,1,1,1,1,1,0,0
Tomatoes4,Tomatoes,4,"The Aztecs are believed to have first cultivated the Tomato. Along with pineapples, Tomatoes are one of the primary ingredients in pizza. Over 254,000 lbs of Tomatoes are thrown as part of the Tomatina Festival. The Tomato is both the state fruit and the state vegetable of Arkansas. ",,0,0,0,0,1,1,1,1,1,0,0,0
Tomatoes5,Tomatoes,5,"The Aztecs are believed to have first cultivated the Tomato. Along with pineapples, Tomatoes are one of the primary ingredients in pizza. Over 254,000 lbs of Tomatoes are thrown as part of the Tomatina Festival. The Tomato is both the state fruit and the state vegetable of Arkansas. ",,0,0,0,0,0,0,1,1,1,1,1,0
Turnips1,Turnips,1,"Sappho referred to one of her paramours as ""Gogyla"", which means Turnip. Westport, Massachusetts celebrates the famous Macomber Turnip. Turnip lanterns are a traditional part of Samhain celebrations.  ",,1,1,1,1,1,0,0,0,1,1,1,1
Turnips2,Turnips,2,"Sappho referred to one of her paramours as ""Gogyla"", which means Turnip. Westport, Massachusetts celebrates the famous Macomber Turnip. Turnip lanterns are a traditional part of Samhain celebrations.  ",,1,1,1,1,1,1,0,0,1,1,1,1
Turnips3,Turnips,3,"Sappho referred to one of her paramours as ""Gogyla"", which means Turnip. Westport, Massachusetts celebrates the famous Macomber Turnip. Turnip lanterns are a traditional part of Samhain celebrations.  ",,0,0,0,0,0,0,0,1,1,1,1,0
Turnips4,Turnips,4,"Sappho referred to one of her paramours as ""Gogyla"", which means Turnip. Westport, Massachusetts celebrates the famous Macomber Turnip. Turnip lanterns are a traditional part of Samhain celebrations.  ",,0,0,0,1,1,1,0,0,1,1,1,0
Turnips5,Turnips,5,"Sappho referred to one of her paramours as ""Gogyla"", which means Turnip. Westport, Massachusetts celebrates the famous Macomber Turnip. Turnip lanterns are a traditional part of Samhain celebrations.  ",,1,1,1,1,1,1,1,1,1,1,1,1
Watercress1,Watercress,1,"An aquatic herb. Watercress is the centerpiece of the Watercress Festival in Alresford, United Kingdom, although Huntsville, Alabama considers itself the ""watercress capital of the world"". ",,1,1,1,0,0,1,1,1,1,1,1,1
Watercress2,Watercress,2,"An aquatic herb. Watercress is the centerpiece of the Watercress Festival in Alresford, United Kingdom, although Huntsville, Alabama considers itself the ""watercress capital of the world"". ",,0,0,0,1,1,1,1,0,0,0,0,0
Watercress3,Watercress,3,"An aquatic herb. Watercress is the centerpiece of the Watercress Festival in Alresford, United Kingdom, although Huntsville, Alabama considers itself the ""watercress capital of the world"". ",,0,0,0,1,1,1,1,0,0,0,0,0
Watercress4,Watercress,4,"An aquatic herb. Watercress is the centerpiece of the Watercress Festival in Alresford, United Kingdom, although Huntsville, Alabama considers itself the ""watercress capital of the world"". ",,0,0,0,1,1,1,1,0,0,0,0,0
Watercress5,Watercress,5,"An aquatic herb. Watercress is the centerpiece of the Watercress Festival in Alresford, United Kingdom, although Huntsville, Alabama considers itself the ""watercress capital of the world"". ",,0,0,0,0,1,1,1,1,0,0,0,0
Watermelon1,Watermelon,1,"Originally cultivated in West Africa. Farmers of the Zentsuji region have found ways to grow cubic Watermelons, as a way to make them easier to stack and store. ",,0,0,0,0,0,0,1,1,1,1,1,0
Watermelon2,Watermelon,2,"Originally cultivated in West Africa. Farmers of the Zentsuji region have found ways to grow cubic Watermelons, as a way to make them easier to stack and store. ",,0,0,0,0,0,1,1,1,1,1,1,0
Watermelon3,Watermelon,3,"Originally cultivated in West Africa. Farmers of the Zentsuji region have found ways to grow cubic Watermelons, as a way to make them easier to stack and store. ",,0,0,0,0,0,0,0,0,1,1,0,0
Watermelon4,Watermelon,4,"Originally cultivated in West Africa. Farmers of the Zentsuji region have found ways to grow cubic Watermelons, as a way to make them easier to stack and store. ",,0,0,0,0,0,0,1,1,1,1,0,0
Watermelon5,Watermelon,5,"Originally cultivated in West Africa. Farmers of the Zentsuji region have found ways to grow cubic Watermelons, as a way to make them easier to stack and store. ",,0,0,0,0,0,0,0,1,1,1,0,0
Winter_Squash1,Winter Squash,1,"A Squash that is harvested when it has reached maturity. Winter Squashes have a hard, tough rind that makes them ideal for long term storage. ",,1,1,1,0,0,0,0,0,1,1,1,1
Winter_Squash2,Winter Squash,2,"A Squash that is harvested when it has reached maturity. Winter Squashes have a hard, tough rind that makes them ideal for long term storage. ",,0,0,0,0,0,1,1,1,1,1,1,0
Winter_Squash3,Winter Squash,3,"A Squash that is harvested when it has reached maturity. Winter Squashes have a hard, tough rind that makes them ideal for long term storage. ",,0,0,0,0,0,0,0,1,1,1,1,0
Winter_Squash4,Winter Squash,4,"A Squash that is harvested when it has reached maturity. Winter Squashes have a hard, tough rind that makes them ideal for long term storage. ",,0,0,0,0,0,1,1,1,1,1,0,0
Winter_Squash5,Winter Squash,5,"A Squash that is harvested when it has reached maturity. Winter Squashes have a hard, tough rind that makes them ideal for long term storage. ",,0,0,0,0,0,0,0,0,0,1,1,1
Yams1,Yams,1,"The New Yam Festival celebrates the main agricultural crop of the Igbos, Idomas, and Tivs. The coming of the yams is described in Pene Nengone. ",,0,0,0,0,0,0,0,0,0,0,0,0
Yams2,Yams,2,"The New Yam Festival celebrates the main agricultural crop of the Igbos, Idomas, and Tivs. The coming of the yams is described in Pene Nengone. ",,0,0,0,0,0,0,0,0,0,0,0,0
Yams3,Yams,3,"The New Yam Festival celebrates the main agricultural crop of the Igbos, Idomas, and Tivs. The coming of the yams is described in Pene Nengone. ",,0,0,0,0,0,0,0,0,0,0,0,0
Yams4,Yams,4,"The New Yam Festival celebrates the main agricultural crop of the Igbos, Idomas, and Tivs. The coming of the yams is described in Pene Nengone. ",,0,0,0,0,0,0,0,0,0,0,0,0
Yams5,Yams,5,"The New Yam Festival celebrates the main agricultural crop of the Igbos, Idomas, and Tivs. The coming of the yams is described in Pene Nengone. ",,0,0,0,0,0,0,0,0,0,0,0,0
Zucchini1,Zucchini,1,"A type of Summer Squash. As of 2019, the world record for the longest zucchini is held by Danny DeVito (Yes, THAT Danny DeVito) of Asbury Park, New Jersey. ",,0,0,0,0,1,1,1,1,0,0,0,0
Zucchini2,Zucchini,2,"A type of Summer Squash. As of 2019, the world record for the longest zucchini is held by Danny DeVito (Yes, THAT Danny DeVito) of Asbury Park, New Jersey. ",,0,0,0,0,1,1,1,1,1,1,1,0
Zucchini3,Zucchini,3,"A type of Summer Squash. As of 2019, the world record for the longest zucchini is held by Danny DeVito (Yes, THAT Danny DeVito) of Asbury Park, New Jersey. ",,0,0,0,0,0,1,1,1,1,1,0,0
Zucchini4,Zucchini,4,"A type of Summer Squash. As of 2019, the world record for the longest zucchini is held by Danny DeVito (Yes, THAT Danny DeVito) of Asbury Park, New Jersey. ",,0,0,0,0,1,1,1,1,1,1,0,0
Zucchini5,Zucchini,5,"A type of Summer Squash. As of 2019, the world record for the longest zucchini is held by Danny DeVito (Yes, THAT Danny DeVito) of Asbury Park, New Jersey. ",,0,0,0,0,0,1,1,1,1,1,0,0
